CODE	TITLE 	LANGUAGE
SLPM-86362 	 TOKIMEKI MEMORIAL DRAMA SERIES VOL. 2 - IRODORI NO LOVE SONG [KONAMI BEST]  -  [ 2 DISCS ] 	 [J]
SLPM-87302	 TOKIMEKI MEMORIAL DRAMA SERIES VOL. 2 - IRODORI NO LOVE SONG [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPM-87303 	 TOKIMEKI MEMORIAL DRAMA SERIES VOL. 2 - IRODORI NO LOVE SONG [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPM-86224	 TOKIMEKI MEMORIAL DRAMA SERIES VOL. 3 - TABIDACHI NO UTA  -  [ 2 DISCS ] 	 [J]
SLPM-86225 	 TOKIMEKI MEMORIAL DRAMA SERIES VOL. 3 - TABIDACHI NO UTA  -  [ 2 DISCS ] 	 [J]
SLPM-87304	 TOKIMEKI MEMORIAL DRAMA SERIES VOL. 3 - TABIDACHI NO UTA [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPM-87305 	 TOKIMEKI MEMORIAL DRAMA SERIES VOL. 3 - TABIDACHI NO UTA [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPM-86373	 TOKIMEKI MEMORIAL DRAMA SERIES VOL. 3 - TABIDACHI NO UTA [KONAMI BEST]  -  [ 2 DISCS ] 	 [J]
SLPM-86374 	 TOKIMEKI MEMORIAL DRAMA SERIES VOL. 3 - TABIDACHI NO UTA [KONAMI BEST]  -  [ 2 DISCS ] 	 [J]
SLPM-86029 	 TOKIMEKI MEMORIAL SELECTION - FUJISAKI SHIORI 	 [J]
SLPM-86094 	 TOKIMEKI NO HOUKAGO - NE QUIZ SIYO 	 [J]
SLPM-86347 	 TOKIMEKI NO HOUKAGO - NE QUIZ SIYO [KONAMI THE BEST] 	 [J]
SLPM-87307 	 TOKIMEKI NO HOUKAGO - NE QUIZ SIYO [PSONE BOOKS] 	 [J]
SLPM-86664 	 TOKORO-SAN NO DAIFUGOU 	 [J]
SLPM-86824 	 TOKORO-SAN NO DAIFUGOU [KONAMI THE BEST] 	 [J]
SLPS-03528 	 TOKOTOKO TROUBLE - CHIKYUU ITADAKI! 	 [J]
SLPS-01259 	 TOKYO 23KU SEIFUKU-WARS 	 [J]
SLPS-00174 	 TOKYO DUNGEON 	 [J]
SLPS-03333	 TOKYO MAJIN GAKUEN GEHOUCHOU  -  [ 3 DISCS ] 	 [J]
SLPS-03334	 TOKYO MAJIN GAKUEN GEHOUCHOU  -  [ 3 DISCS ] 	 [J]
SLPS-03335 	 TOKYO MAJIN GAKUEN GEHOUCHOU  -  [ 3 DISCS ] 	 [J]
SLPS-03330	 TOKYO MAJIN GAKUEN GEHOUCHOU [LIMITED EDITION]  -  [ 3 DISCS ] 	 [J]
SLPS-03331	 TOKYO MAJIN GAKUEN GEHOUCHOU [LIMITED EDITION]  -  [ 3 DISCS ] 	 [J]
SLPS-03332 	 TOKYO MAJIN GAKUEN GEHOUCHOU [LIMITED EDITION]  -  [ 3 DISCS ] 	 [J]
SLPS-01432	 TOKYO MAJIN GAKUEN KEN KAZE TOBARI  -  [ 2 DISCS ] 	 [J]
SLPS-01433 	 TOKYO MAJIN GAKUEN KEN KAZE TOBARI  -  [ 2 DISCS ] 	 [J]
SLPS-02834	 TOKYO MAJIN GAKUEN KENPU-CYOU EMAKI  -  [ 4 DISCS ] 	 [J]
SLPS-02835	 TOKYO MAJIN GAKUEN KENPU-CYOU EMAKI  -  [ 4 DISCS ] 	 [J]
SLPS-02836	 TOKYO MAJIN GAKUEN KENPU-CYOU EMAKI  -  [ 4 DISCS ] 	 [J]
SLPS-02837 	 TOKYO MAJIN GAKUEN KENPU-CYOU EMAKI  -  [ 4 DISCS ] 	 [J]
SLPS-02015 	 TOKYO MAJIN GAKUEN OBORO KITAN 	 [J]
SLPM-87176 	 TOKYO MEW MEW (MEW ICHIGO BOX) 	 [J]
SLPM-87177 	 TOKYO MEW MEW (MEW MINT BOX) 	 [J]
SLPM-87178 	 TOKYO MEW MEW 	 [J]
SLPS-00285	 TOKYO SHADOW  -  [ 3 DISCS ] 	 [J]
SLPS-00286	 TOKYO SHADOW  -  [ 3 DISCS ] 	 [J]
SLPS-00287 	 TOKYO SHADOW  -  [ 3 DISCS ] 	 [J]
SLPS-02182	 TOKYO WAKUSEI PLANETOKIO  -  [ 3 DISCS ] 	 [J]
SLPS-02183	 TOKYO WAKUSEI PLANETOKIO  -  [ 3 DISCS ] 	 [J]
SLPS-02184 	 TOKYO WAKUSEI PLANETOKIO  -  [ 3 DISCS ] 	 [J]
SLPM-87034 	 TOM & JERRY IN HOUSE TRAP 	 [J]
SLPM-87084 	 TOM CLANCY'S RAINBOW SIX [WORLD GREATEST HITS] 	 [J]
SLPS-00617 	 TOMB RAIDERS 	 [J]
SLPS-91049 	 TOMB RAIDERS [PLAYSTATION THE BEST] 	 [J]
SLPS-91433 	 TOMB RAIDERS [PSONE BOOKS] 	 [J]
SLPS-01200 	 TOMB RAIDER II 	 [J]
SLPS-91119 	 TOMB RAIDER II [PLAYSTATION THE BEST] 	 [J]
SLPS-91434 	 TOMB RAIDER II [PSONE BOOKS] 	 [J]
SCPS-45385	 TOMB RAIDER III - ADVENTURES OF LARA CROFT  -  [ 2 DISCS ] 	 [J][E]
SCPS-45386 	 TOMB RAIDER III - ADVENTURES OF LARA CROFT  -  [ 2 DISCS ] 	 [J][E]
SLPM-86196	 TOMB RAIDER III - ADVENTURES OF LARA CROFT  -  [ 2 DISCS ] 	 [J][E]
SLPM-86197 	 TOMB RAIDER III - ADVENTURES OF LARA CROFT  -  [ 2 DISCS ] 	 [J][E]
SLPS-02803 	 TOMB RAIDER - THE LAST REVELATION 	 [J]
SLPM-86896 	 TOMB RAIDER - THE LAST REVELATION [CAPKORE] 	 [J]
SLPM-86779 	 TOMB RAIDER V - CHRONICLES 	 [J]
SLPM-87160 	 TOMB RAIDER V - CHRONICLES [CAPKORE] 	 [J]
SLPS-02350 	 TOMBA - THE WILD ADVENTURES 	 [J]
SLPS-01935 	 TOMIKA TOWN O TSUKUROU! 	 [J]
SLPS-03347 	 TONDE! TONDE! DIET 	 [J]
SLPS-02113 	 TONDEMO CRISIS! 	 [J]
SLPM-86429 	 TONY HAWK'S PRO SKATER 	 [J]
SLPM-86943 	 TONY HAWK'S PRO SKATER [SUPERLITE 1500 SERIES] 	 [J]
SLPM-86751 	 TONY HAWK'S PRO SKATER 2 	 [J]
SLPS-00430 	 TONZURA KUN 	 [J]
SLPS-00665 	 TOP GUN - FIRE AT WILL! 	 [J]
SLPS-00620 	 TOPOLO 	 [J]
SLPS-00855 	 TORA! TORA! TORA! 	 [J]
SLPS-91421 	 TORA! TORA! TORA! [PSONE BOOKS] 	 [J]
SLPS-01697 	 TORA! TORA! TORA! [REPRINT] 	 [J]
SLPS-01113 	 TOSHINDEN CARD QUEST 	 [J]
SLPS-00105 	 TOTAL ECLIPSE TURBO 	 [J]
SIPS-60008 	 TOTAL NBA '96 	 [J]
SIPS-60015 	 TOTAL NBA '97 	 [J]
SLPS-00592 	 TOUGE MAX - SAISOKU DRIFT MASTER 	 [J]
SLPS-91041 	 TOUGE MAX - SAISOKU DRIFT MASTER [PLAYSTATION THE BEST] 	 [J]
SLPS-01574 	 TOUGE MAX 2 	 [J]
SLPM-87093 	 TOUGE MAX 2 [ATLUS VALUE 1500] 	 [J]
SLPS-91153 	 TOUGE MAX 2 [PLAYSTATION THE BEST] 	 [J]
SLPS-02361 	 TOUGE MAX G 	 [J]
SLPS-00557 	 TOUHOU CHINYUUKI - HAFLING HEARTS!! 	 [J]
SLPS-01168 	 TOUKI DENSHOU - ANGEL EYES 	 [J]
SLPS-01167 	 TOUR PARTY - SOTSUGYOU RYOKOU NI IKOU 	 [J]
SLPS-02567 	 TOUR PARTY - SOTSUGYOU RYOKOU NI IKOU [THE BEST TAKARAMONO] 	 [J]
SLPS-00445 	 TOURNAMENT LEADER 	 [J]
SLPS-01789 	 TOWER DREAM 2 	 [J]
SLPM-86442 	 TOWER DREAM 2 [SUPERLITE 1500 SERIES] 	 [J]
SLPS-03242 	 TOYOMARU CLUB VOL. 1 - CR NANASY 	 [J]
SLPM-80429 	 TOYOTA NETZ RACING 	 [J]
SLPS-01704 	 TOYS DREAM 	 [J]
SLPS-00694 	 TRANSPORT TYCOON 3D - SL KARA HAJIMEYOU!! 	 [J]
SLPS-01494 	 TRAP GUNNER 	 [J]
SLPS-00819 	 TREASURE GEAR 	 [J]
SLPS-01860 	 TRICKY SLIDERS 	 [J]
SLPS-00682 	 TRIPLE PLAY '97 	 [J]
SLPS-00887 	 TRIPLE PLAY '98 	 [J]
SLPS-01621 	 TRIPLE PLAY '99 	 [J]
SLPS-00911 	 TRIPUZZ 	 [J]
SLPS-02626 	 TRL - THE RAIL LOADERS 	 [J]
SLPS-02108	 TRON NI KOBUN - THE MISSADVENTURES OF TRON BONNE  -  [ 2 DISCS ] 	 [J]
SLPS-02109 	 TRON NI KOBUN - THE MISSADVENTURES OF TRON BONNE  -  [ 2 DISCS ] 	 [J]
SLPS-91203	 TRON NI KOBUN - THE MISSADVENTURES OF TRON BONNE [PLAYSTATION THE BEST]  -  [ 2 DISCS ] 	 [J]
SLPS-91204 	 TRON NI KOBUN - THE MISSADVENTURES OF TRON BONNE [PLAYSTATION THE BEST]  -  [ 2 DISCS ] 	 [J]
SLPS-00586 	 TRUE LOVE STORY 	 [J]
SLPS-91113 	 TRUE LOVE STORY [PLAYSTATION THE BEST] 	 [J]
SLPS-01743	 TRUE LOVE STORY 2  -  [ 3 DISCS ] 	 [J]
SLPS-01744	 TRUE LOVE STORY 2  -  [ 3 DISCS ] 	 [J]
SLPS-01745 	 TRUE LOVE STORY 2  -  [ 3 DISCS ] 	 [J]
SLPS-01151 	 TRUE LOVE STORY - REMEMBER MY HEART 	 [J]
SLPS-02404 	 TRUE LOVE STORY F - FAN DISC 	 [J]
SLPS-01440 	 TRUMP SHIYOUYO! 	 [J]
SLPS-02225 	 TRUMP SHIYOUYO! [BOTTOM UP BEST] 	 [J]
SLPS-02612 	 TRUMP SHIYOUYO! [PURE SOUND REPRINT] 	 [J]
SLPS-01746 	 TSUMU 	 [J]
SLPS-02253 	 TSUMU LIGHT 	 [J]
SLPS-01602 	 TSUN TSUN KUMI 1 - SUUJI DE PUNI PUNI 	 [J]
SLPS-01694 	 TSUN TSUN KUMI 2 - MOJI MOJI BAKKUN 	 [J]
SLPS-01839 	 TSUN TSUN KUMI 3 	 [J]
SLPS-00440 	 TSURI BAKA NISSHI 	 [J]
SLPS-01752 	 TSURIDOU - KEIRYUU MIZUUMIHEN 	 [J]
SLPS-02676 	 TSURIDOU - KEIRYUU MIZUUMIHEN [BEST EDITION] 	 [J]
SLPS-01139 	 TSURIDOU - UMITSURI-HEN 	 [J]
SLPS-91125 	 TSURIDOU - UMITSURI-HEN [PLAYSTATION THE BEST] 	 [J]
SLPS-00334 	 TSUUKAI!! SLOT SHOOTING 	 [J]
SLPS-00388 	 TURF WIND '96 - TAKE YUTAKA KYOUSOUBA IKUSEI GAME 	 [J]
SLPS-03459 	 TV ANIMATION X - UNMEI NO TATAKAI 	 [J]
SLPM-86393 	 TV KAMISHIBAI VOL.1 	 [J]
SLPS-00405 	 TWILIGHT SYNDROME - KYUUMEI-HEN 	 [J]
SLPS-02850 	 TWILIGHT SYNDROME - SAIKAI 	 [J]
SLPS-91466 	 TWILIGHT SYNDROME - SAIKAI [PSONE BOOKS] 	 [J]
SLPS-03256 	 TWILIGHT SYNDROME - SAIKAI [SPIKE LIBRARY #005] 	 [J]
SLPS-01442	 TWILIGHT SYNDROME - SPECIAL  -  [ 2 DISCS ] 	 [J]
SLPS-01443 	 TWILIGHT SYNDROME - SPECIAL  -  [ 2 DISCS ] 	 [J]
SLPS-00102 	 TWILIGHT SYNDROME - TANSAKU-HEN 	 [J]
SLPS-00018 	 TWIN GODDESSES 	 [J]
SCPS-45208 	 TWINBEE RPG 	 [J]
SLPM-86077 	 TWINBEE RPG 	 [J]
SLPM-86117 	 TWINBEE RPG [KONAMI THE BEST] 	 [J]
SLPM-87319 	 TWINBEE RPG [PSONE BOOKS] 	 [J]
SLPS-00015 	 TWINBEE TAISEN PUZZLE DAMA 	 [J]
SLPS-02126 	 TWINS STORY - KIMI NI TSUTAETAKUTE 	 [J]
SIPS-60007 	 TWISTED METAL 	 [J]
SIPS-60021 	 TWISTED METAL EX 	 [J]
SLPS-00131 	 TWO TENKAKU 	 [J]
SLPM-87078 	 TYCO R/C ASSAULT WITH A BATTERY [WORLD GREATEST HITS SERIES VOL.5] 	 [J]
SLPS-01480 	 U.P.P. 	 [J]
SLPS-00994 	 U.S. NAVY FIGHTERS 	 [J]
SCPS-45221 	 UCCHANNANCHAN NO HONOO NO CHALLENGER - DENRYU IRAIRA-BO RETURNS 	 [J]
SLPS-01317 	 UCCHANNANCHAN NO HONOO NO CHALLENGER - DENRYU IRAIRA-BO RETURNS 	 [J]
SLPM-86190 	 UCHI NI POCHI GA YATTEKITA - IN MY POCKET 	 [J]
SLPS-01862 	 UCHUU KIDOU VANARK 	 [J]
SLPS-00826	 UCHUU NO RENDEZVOUS RAMA  -  [ 2 DISCS ] 	 [J]
SLPS-00827 	 UCHUU NO RENDEZVOUS RAMA  -  [ 2 DISCS ] 	 [J]
SLPS-00032 	 UCHUU SEIBUTSU PUROPON-KUN P! 	 [J]
SLPS-02032 	 UFO - A DAY IN THE LIFE 	 [J]
SLPS-02973 	 UFO - A DAY IN THE LIFE [ASCII CASUAL COLLECTION] 	 [J]
SLPS-00391 	 UGETSU KITAN 	 [J]
SLPS-02384 	 UGETSU KITAN [BEST PRICE 2500] 	 [J]
SLPS-01521 	 UKI UKI TSURI TENGOKU - KAWA MONOGATARI 	 [J]
SLPS-00983 	 UKI UKI TSURI TENGOKU - NINGYO DENSETSU NO NAZO 	 [J]
SLPS-01571 	 UKI UKI TSURI TENGOKU - NINGYO DENSETSU NO NAZO [RERELEASE] 	 [J]
SLPS-02579 	 UKI UKI TSURI TENGOKU - UOKAMI DENSETSU OE 	 [J]
SLPS-00742 	 ULTIMA UNDERWORLD - THE STYGIAN ABYSS 	 [J]
SLPM-86722 	 ULTIMATE FIGHTING CHAMPIONSHIP 	 [J]
SLPS-01248 	 ULTRAMAN ULTIMATE FIGHTING EVOLUTION 	 [J]
SLPS-91145 	 ULTRAMAN ULTIMATE FIGHTING EVOLUTION [PLAYSTATION THE BEST] 	 [J]
SLPS-01455 	 ULTRAMAN TIGA & ULTRAMAN DYNA FIGHTING EVOLUTION - NEW GENERATIONS 	 [J]
SLPS-00652 	 ULTRAMAN ZEARTH 	 [J]
SCPS-45391 	 UM JAMMER LAMMY 	 [J]
SCPS-18011 	 UM JAMMER LAMMY 	 [J]
SCPS-91226 	 UM JAMMER LAMMY [PLAYSTATION THE BEST] 	 [J]
SCPS-91325 	 UM JAMMER LAMMY [PSONE BOOKS] 	 [J]
SLPS-01767 	 UMEZAWA YUKARI NO TAIKYOKU IGO - HEISEI KIIN II 	 [J]
SLPS-02172 	 UMI NO NUSHI TSURI - TAKARAJIMA NI MUKATTE 	 [J]
SLPS-91491 	 UMI NO NUSHI TSURI - TAKARAJIMA NI MUKATTE [PSONE BOOKS] 	 [J]
SLPS-01623 	 UMI NO OH! YAH! 	 [J]
SLPS-00643 	 UMIHARA KAWASE SHUN 	 [J]
SLPS-02549 	 UMIHARA KAWASE SHUN - SECOND EDITION [MARUAN SERIES 1] 	 [J]
SLPS-03380 	 UNDOU FUSOKU KAISHOU PUNCH DE DIET 	 [J]
SLPM-87055 	 UNGRA WALKER 	 [J]
SLPS-00101 	 UNIVERSAL-KI KANZEN KAISEKI - PACHI-SLOT SIMULATOR 	 [J]
SLPS-01225 	 UNIVERSAL NUTS 	 [J]
SLPS-00046 	 Universal Virtua Pachi-Slot - Hisshou Kouryakuhou 	[J]
SLPS-01349 	 UNO 	 [J]
SLPM-86401 	 UNO [SUPERLITE 1500 SERIES] 	 [J]
SLPS-00302 	 UNSTACK 	 [J]
SLPS-02807 	 URAWAZA MAHJONG - KORETTE TENHOUTTE YATSUKAI 	 [J]
SLPS-03264 	 URAWAZA MAHJONG - KORETTE TENHOUTTE YATSUKAI [SPIKE LIBRARY] 	 [J]
SLPS-91468 	 URAWAZA MAHJONG - KORETTE TENHOUTTE YATSUKAI [PSONE BOOKS] 	 [J]
SLPM-86437 	 UTAUTA-UH - SEIREI-SONGS 	 [J]
SLPS-01149 	 V-RALLY - CHAMPIONSHIP EDITION 	 [J]
SLPS-91099 	 V-RALLY - CHAMPIONSHIP EDITION [PLAYSTATION THE BEST] 	 [J]
SLPS-91430 	 V-RALLY - CHAMPIONSHIP EDITION [PSONE BOOKS] 	 [J]
SLPS-02516 	 V-RALLY 2 - CHAMPIONSHIP EDITION 	 [E]
SLPS-91467 	 V-RALLY 2 - CHAMPIONSHIP EDITION [PSONE BOOKS] 	 [E]
SLPS-00103 	 V-TENNIS 	 [J]
SLPS-00469 	 V-TENNIS 2 	 [J]
SLPS-00352 	 VADIMS 	 [J]
SCPS-45486 	 VAGRANT STORY 	 [J]
SLPS-02377 	 VAGRANT STORY 	 [J]
SLPS-91457 	 VAGRANT STORY [PSONE BOOKS] 	 [J]
SLPM-87393 	 VAGRANT STORY [ULTIMATE HITS] 	 [J]
SLPM-86379	 VALKYRIE PROFILE  -  [ 2 DISCS ] 	 [J]
SLPM-86380 	 VALKYRIE PROFILE  -  [ 2 DISCS ] 	 [J]
SLPM-86371	 VALKYRIE PROFILE [LIMITED DELUXE PACK]  -  [ 2 DISCS ] 	 [J]
SLPM-86372 	 VALKYRIE PROFILE [LIMITED DELUXE PACK]  -  [ 2 DISCS ] 	 [J]
SLPM-87354	 VALKYRIE PROFILE [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPM-87355 	 VALKYRIE PROFILE [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPM-87372	 VALKYRIE PROFILE [ULTIMATE HITS]  -  [ 2 DISCS ] 	 [J]
SLPM-87373 	 VALKYRIE PROFILE [ULTIMATE HITS]  -  [ 2 DISCS ] 	 [J]
SLPS-01932 	 VAMPIR KYUUKETSUKI DENSETSU 	 [J]
SLPS-00036 	 VAMPIRE - THE NIGHT WARRIORS 	 [J]
SLPS-02477 	 VAMPIRE HUNTER D 	 [J]
SLPS-91523 	 VAMPIRE HUNTER D [PSONE BOOKS] 	 [J]
SLPS-03198 	 VAMPIRE HUNTER D [VICTOR COLLECTION] 	 [J]
SLPS-01700 	 VAMPIRE SAVIOR - EX EDITION 	 [J]
SLPM-86815 	 VAMPIRE SAVIOR - EX EDITION [CAPKORE] 	 [J]
SCPS-45183 	 VANDAL HEARTS - USHINAWARETA KODAI BUNMEI 	 [J]
SLPM-86007 	 VANDAL HEARTS - USHINAWARETA KODAI BUNMEI 	 [J]
SLPM-86067 	 VANDAL HEARTS - USHINAWARETA KODAI BUNMEI [PLAYSTATION THE BEST] 	 [J]
SLPM-87278 	 VANDAL HEARTS - USHINAWARETA KODAI BUNMEI [PSONE BOOKS] 	 [J]
SCPS-45415 	 VANDAL HEARTS II - TENJOU NO MON 	 [J]
SLPM-86251 	 VANDAL HEARTS II - TENJOU NO MON 	 [J]
SLPM-86504 	 VANDAL HEARTS II - TENJOU NO MON [KONAMI THE BEST] 	 [J]
SLPM-87279 	 VANDAL HEARTS II - TENJOU NO MON [PSONE BOOKS] 	 [J]
SLPS-00873 	 VANGALE - THE WAR OF NEO CENTURY 	 [J]
SLPS-00232 	 VEHICLE CAVALIER 	 [J]
SCPS-10027 	 VELLDESELBA SENKI - TSUBASA NO KUNSHOU 	 [J]
SLPS-00558 	 VERMIN KIDS 	 [J]
SCPS-45469 	 VIB RIBBON 	 [J]
SCPS-18012 	 VIB RIBBON 	 [J]
SCPS-91213 	 VIB RIBBON [PLAYSTATION THE BEST] 	 [J]
SCPS-91308 	 VIB RIBBON [PSONE BOOKS] 	 [J]
SLPS-02740 	 VICTORY BOXING 	 [J]
SLPS-00372 	 VICTORY SPIKE 	 [J]
SCPS-10002 	 VICTORY ZONE 	 [J]
SCPS-10025 	 VICTORY ZONE 2 	 [J]
SCPS-10024 	 VICTORY ZONE 2 [LIMITED EDITION] 	 [J]
SLPS-01703 	 VIGILANTE 8 	 [J]
SLPS-91182 	 VIGILANTE 8 [PLAYSTATION THE BEST] 	 [J]
SLPM-86929 	 VIGILANTE 8 [POKKIRI 1400 SERIES] 	 [J]
SLPS-02615 	 VIGILANTE 8 - SECOND BATTLE 	 [J]
SLPM-86928 	 VIGILANTE 8 - SECOND BATTLE [POKKIRI 1400 SERIES] 	 [J]
SLPS-00892 	 VIRTUA BOWLING 	 [E]
SLPS-02896 	 VIRTUA PACHI-SLOT 7 	 [J]
SLPS-02295 	 VIRTUA PACHI-SLOT EX 	 [J]
SLPS-03126 	 Virtua Pachi-Slot History of Kitadenshi 	[J]
SLPS-01639 	 VIRTUA PACHI-SLOT OLYMPIA SPECIAL 	 [J]
SLPS-03025 	 VIRTUA PACHI-SLOT OLYMPIA SPECIAL [THE BEST BUY] 	 [J]
SLPS-02235 	 VIRTUA PACHI-SLOT V 	 [J]
SLPS-03026 	 VIRTUA PACHI-SLOT V [THE BEST BUY] 	 [J]
SLPS-02557 	 Virtua Pachi-Slot VI 	[J]
SLPS-00568 	 VIRTUAL GALLOP-KISHUDOU 	 [J]
SLPS-00567 	 VIRTUAL GALLOP-KISHUDOU [LIMITED EDITION] 	 [J]
SLPS-02947 	 VIRTUAL GALLOP-KISHUDOU [VALUE 1500] 	 [J]
SLPS-00338 	 VIRTUAL KIRYU NO KEN 	 [J]
SLPS-01396 	 VIRTUAL KYOTEI '98 	 [J]
SLPS-03044 	 VIRTUAL KYOTEI '98 [NICHIBUTSU SELECT VOL.4] 	 [J]
SLPS-02014 	 VIRTUAL KYOTEI '99 	 [J]
SLPS-02748 	 VIRTUAL KYOTEI 2000 	 [J]
SLPS-03199 	 VIRTUAL KYOTEI 21 	 [J]
SLPS-00449 	 VIRTUAL PRO WRESTLING 	 [J]
SLPS-02008 	 VIRUS - THE BATTLE FIELD 	 [J]
SLPS-00747 	 VOICE FANTASIA 	 [J]
SLPS-00775	 VOICE IDOL COLLECTION - POOL BAR STORY  -  [ 2 DISCS ] 	 [J]
SLPS-00776 	 VOICE IDOL COLLECTION - POOL BAR STORY  -  [ 2 DISCS ] 	 [J]
SLPS-00590	 VOICE PARADICE EXCELLA  -  [ 2 DISCS ] 	 [J]
SLPS-00591 	 VOICE PARADICE EXCELLA  -  [ 2 DISCS ] 	 [J]
SLPS-03140 	 VOLFOSS 	 [J]
SLPS-02639 	 WAANEBA ISLAND - WORLD NEVERLAND SERIES 	 [J]
SLPM-87220 	 WAGAMAMA FAIRY MIRUMO DE PON! - MIRUMO NO MAHOU GAKKOU MONOGATARI 	 [J]
SLPM-86696 	 WAI WAI 3-NIN UCHI MAHJONG 	 [J]
HPS-91 	 WAI WAI 3-NIN UCHI MAHJONG [CONTROLLER SET] 	 [J]
SLPM-87225 	 WAI WAI BOWLING [MAJOR WAVE SERIES] 	 [J]
SLPM-86544 	 WAI WAI JANSOU 	 [J]
SLPM-87230 	 WAI WAI KART [MAJOR WAVE SERIES] 	 [J]
SLPM-87244 	 WAI WAI KUSA YAKYUU [MAJOR WAVE SERIES] 	 [J]
SLPM-86657 	 WAI WAI TRUMP TAISEN 	 [J]
HPS-105 	 WAI WAI TRUMP TAISEN [CONTROLLER SET] 	 [J]
SLPS-01966	 WAKU PUYO DUNGEON EXPERT  -  [ 2 DISCS ] 	 [J]
SLPS-01967 	 WAKU PUYO DUNGEON EXPERT  -  [ 2 DISCS ] 	 [J]
SLPS-01166 	 WAKU WAKU BOWLING 	 [J]
SLPS-01157 	 Waku Waku Derby 	[J]
SLPS-01695 	 WAKU WAKU VOLLEY 	 [J]
SLPS-02346 	 WAKU WAKU VOLLEY [RERELEASE] 	 [J]
SLPS-01374 	 WAKUSEI KOUKITAI LITTLE CATS 	 [J]
SCPS-10072 	 WANDER TREK 	 [J]
SLPS-01213	 WANGAN TRIAL - CINEMATIC RACING  -  [ 2 DISCS ] 	 [J]
SLPS-01214 	 WANGAN TRIAL - CINEMATIC RACING  -  [ 2 DISCS ] 	 [J]
SLPS-02280	 WANGAN TRIAL - CINEMATIC RACING [REPRINT]  -  [ 2 DISCS ] 	 [J]
SLPS-02281 	 WANGAN TRIAL - CINEMATIC RACING [REPRINT]  -  [ 2 DISCS ] 	 [J]
SLPS-01098 	 WARCRAFT II - THE DARK SAGA 	 [J]
SLPS-02658 	 WARERA MITSURIN TANKENTAI!! 	 [J]
SLPS-03287 	 WARERA MITSURIN TANKENTAI!! [REPRINT] 	 [J]
SLPM-87025 	 WATASHI NO LICCA CHAN 	 [J]
SLPM-87086 	 WATER SUMMER 	 [J]
SLPM-87085 	 WATER SUMMER [LIMITED EDITION] 	 [J]
SLPS-00368 	 WEDDING PEACH - DOKI DOKI OIRO-NAOSHI FASHION DAISAKUSEN 	 [J]
SLPS-00190 	 WELCOME HOUSE 	 [J]
SLPS-00633 	 WELCOME HOUSE 2 - KEATON & HIS UNCLE 	 [J]
SLPS-01887 	 WELTORV ESTLEIA 	 [J]
SLPM-87214 	 WHISTLE! - FUKI NUKERU KAZE 	 [J]
SLPM-87318 	 WHISTLE! - FUKI NUKERU KAZE [KONAMI THE BEST] 	 [J]
SLPS-02352 	 WHITE DIAMOND 	 [J]
SLPS-02937 	 WHITE DIAMOND [BEST VERSION] 	 [J]
SLPS-00939 	 WHIZZ 	 [J]
SCPS-45027 	 WILD ARMS 	 [J]
SCPS-10028 	 WILD ARMS 	 [J]
SCPS-91038 	 WILD ARMS [PLAYSTATION THE BEST] 	 [J]
SCPS-91306 	 WILD ARMS [PSONE BOOKS] 	 [J]
SCPS-45429	 WILD ARMS - SECOND IGNITION  -  [ 2 DISCS ] 	 [J]
SCPS-45430 	 WILD ARMS - SECOND IGNITION  -  [ 2 DISCS ] 	 [J]
SCPS-10089	 WILD ARMS - SECOND IGNITION  -  [ 2 DISCS ] 	 [J]
SCPS-10090 	 WILD ARMS - SECOND IGNITION  -  [ 2 DISCS ] 	 [J]
SCPS-91208	 WILD ARMS - SECOND IGNITION [PLAYSTATION THE BEST]  -  [ 2 DISCS ] 	 [J]
SCPS-91209 	 WILD ARMS - SECOND IGNITION [PLAYSTATION THE BEST]  -  [ 2 DISCS ] 	 [J]
SCPS-91321	 WILD ARMS - SECOND IGNITION [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SCPS-91322 	 WILD ARMS - SECOND IGNITION [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPS-02174 	 WILD BOATER 	 [E]
SCPS-10080 	 WILDROID 9 	 [J]
SLPS-00477	 WING COMMANDER III - HEART OF THE TIGER  -  [ 4 DISCS ] 	 [J]
SLPS-00478	 WING COMMANDER III - HEART OF THE TIGER  -  [ 4 DISCS ] 	 [J]
SLPS-00479	 WING COMMANDER III - HEART OF THE TIGER  -  [ 4 DISCS ] 	 [J]
SLPS-00480 	 WING COMMANDER III - HEART OF THE TIGER  -  [ 4 DISCS ] 	 [J]
SLPS-00598 	 WING OVER 	 [J]
SLPM-86548 	 WINNING LURE [FISHING ROD SERIES] 	 [J]
SLPS-00293 	 WINNING POST 2 	 [J]
SLPS-01020 	 WINNING POST 2 - FINAL '97 	 [J]
SLPS-00509 	 WINNING POST 2 - PROGRAM '96 	 [J]
SLPS-91082 	 WINNING POST 2 - PROGRAM '96 [PLAYSTATION THE BEST] 	 [J]
SLPS-01263 	 WINNING POST 3 	 [J]
